P,R,M
0.5564304461942258,0.8833333333333333,LR.S.lbfgs
0.5578947368421052,0.8833333333333333,LR.S.lbfgs
0.5567282321899736,0.8791666666666667,LR.S.lbfgs
0.5555555555555556,0.875,LR.S.lbfgs
0.5543766578249337,0.8708333333333333,LR.S.lbfgs
0.5531914893617021,0.8666666666666667,LR.S.lbfgs
0.5546666666666666,0.8666666666666667,LR.S.lbfgs
0.553475935828877,0.8625,LR.S.lbfgs
0.5549597855227882,0.8625,LR.S.lbfgs
0.5564516129032258,0.8625,LR.S.lbfgs
0.5579514824797843,0.8625,LR.S.lbfgs
0.5594594594594594,0.8625,LR.S.lbfgs
0.5609756097560976,0.8625,LR.S.lbfgs
0.5597826086956522,0.8583333333333333,LR.S.lbfgs
0.5613079019073569,0.8583333333333333,LR.S.lbfgs
0.5601092896174863,0.8541666666666666,LR.S.lbfgs
0.5616438356164384,0.8541666666666666,LR.S.lbfgs
0.5631868131868132,0.8541666666666666,LR.S.lbfgs
0.5647382920110193,0.8541666666666666,LR.S.lbfgs
0.5662983425414365,0.8541666666666666,LR.S.lbfgs
0.5678670360110804,0.8541666666666666,LR.S.lbfgs
0.5694444444444444,0.8541666666666666,LR.S.lbfgs
0.5710306406685237,0.8541666666666666,LR.S.lbfgs
0.5726256983240223,0.8541666666666666,LR.S.lbfgs
0.5742296918767507,0.8541666666666666,LR.S.lbfgs
0.5758426966292135,0.8541666666666666,LR.S.lbfgs
0.5774647887323944,0.8541666666666666,LR.S.lbfgs
0.576271186440678,0.85,LR.S.lbfgs
0.5779036827195467,0.85,LR.S.lbfgs
0.5795454545454546,0.85,LR.S.lbfgs
0.5811965811965812,0.85,LR.S.lbfgs
0.5828571428571429,0.85,LR.S.lbfgs
0.5845272206303725,0.85,LR.S.lbfgs
0.5862068965517241,0.85,LR.S.lbfgs
0.5878962536023055,0.85,LR.S.lbfgs
0.5867052023121387,0.8458333333333333,LR.S.lbfgs
0.5884057971014492,0.8458333333333333,LR.S.lbfgs
0.5901162790697675,0.8458333333333333,LR.S.lbfgs
0.5918367346938775,0.8458333333333333,LR.S.lbfgs
0.5935672514619883,0.8458333333333333,LR.S.lbfgs
0.5953079178885631,0.8458333333333333,LR.S.lbfgs
0.5970588235294118,0.8458333333333333,LR.S.lbfgs
0.5988200589970502,0.8458333333333333,LR.S.lbfgs
0.6005917159763313,0.8458333333333333,LR.S.lbfgs
0.6023738872403561,0.8458333333333333,LR.S.lbfgs
0.6041666666666666,0.8458333333333333,LR.S.lbfgs
0.6029850746268657,0.8416666666666667,LR.S.lbfgs
0.6047904191616766,0.8416666666666667,LR.S.lbfgs
0.6066066066066066,0.8416666666666667,LR.S.lbfgs
0.608433734939759,0.8416666666666667,LR.S.lbfgs
0.6102719033232629,0.8416666666666667,LR.S.lbfgs
0.6121212121212121,0.8416666666666667,LR.S.lbfgs
0.6139817629179332,0.8416666666666667,LR.S.lbfgs
0.6158536585365854,0.8416666666666667,LR.S.lbfgs
0.617737003058104,0.8416666666666667,LR.S.lbfgs
0.6196319018404908,0.8416666666666667,LR.S.lbfgs
0.6184615384615385,0.8375,LR.S.lbfgs
0.6203703703703703,0.8375,LR.S.lbfgs
0.6222910216718266,0.8375,LR.S.lbfgs
0.6211180124223602,0.8333333333333334,LR.S.lbfgs
0.6199376947040498,0.8291666666666667,LR.S.lbfgs
0.621875,0.8291666666666667,LR.S.lbfgs
0.6238244514106583,0.8291666666666667,LR.S.lbfgs
0.6226415094339622,0.825,LR.S.lbfgs
0.6246056782334385,0.825,LR.S.lbfgs
0.6265822784810127,0.825,LR.S.lbfgs
0.6285714285714286,0.825,LR.S.lbfgs
0.6305732484076433,0.825,LR.S.lbfgs
0.6325878594249201,0.825,LR.S.lbfgs
0.6346153846153846,0.825,LR.S.lbfgs
0.6366559485530546,0.825,LR.S.lbfgs
0.6387096774193548,0.825,LR.S.lbfgs
0.6407766990291263,0.825,LR.S.lbfgs
0.6428571428571429,0.825,LR.S.lbfgs
0.6449511400651465,0.825,LR.S.lbfgs
0.6470588235294118,0.825,LR.S.lbfgs
0.6491803278688525,0.825,LR.S.lbfgs
0.6513157894736842,0.825,LR.S.lbfgs
0.6534653465346535,0.825,LR.S.lbfgs
0.6556291390728477,0.825,LR.S.lbfgs
0.6578073089700996,0.825,LR.S.lbfgs
0.66,0.825,LR.S.lbfgs
0.6622073578595318,0.825,LR.S.lbfgs
0.6644295302013423,0.825,LR.S.lbfgs
0.6666666666666666,0.825,LR.S.lbfgs
0.668918918918919,0.825,LR.S.lbfgs
0.6711864406779661,0.825,LR.S.lbfgs
0.673469387755102,0.825,LR.S.lbfgs
0.6757679180887372,0.825,LR.S.lbfgs
0.678082191780822,0.825,LR.S.lbfgs
0.6804123711340206,0.825,LR.S.lbfgs
0.6827586206896552,0.825,LR.S.lbfgs
0.6851211072664359,0.825,LR.S.lbfgs
0.6875,0.825,LR.S.lbfgs
0.6898954703832753,0.825,LR.S.lbfgs
0.6923076923076923,0.825,LR.S.lbfgs
0.6947368421052632,0.825,LR.S.lbfgs
0.6971830985915493,0.825,LR.S.lbfgs
0.6996466431095406,0.825,LR.S.lbfgs
0.7021276595744681,0.825,LR.S.lbfgs
0.7046263345195729,0.825,LR.S.lbfgs
0.7035714285714286,0.8208333333333333,LR.S.lbfgs
0.7060931899641577,0.8208333333333333,LR.S.lbfgs
0.7086330935251799,0.8208333333333333,LR.S.lbfgs
0.7111913357400722,0.8208333333333333,LR.S.lbfgs
0.7137681159420289,0.8208333333333333,LR.S.lbfgs
0.7163636363636363,0.8208333333333333,LR.S.lbfgs
0.718978102189781,0.8208333333333333,LR.S.lbfgs
0.7216117216117216,0.8208333333333333,LR.S.lbfgs
0.7242647058823529,0.8208333333333333,LR.S.lbfgs
0.7269372693726938,0.8208333333333333,LR.S.lbfgs
0.7296296296296296,0.8208333333333333,LR.S.lbfgs
0.7323420074349443,0.8208333333333333,LR.S.lbfgs
0.7313432835820896,0.8166666666666667,LR.S.lbfgs
0.7303370786516854,0.8125,LR.S.lbfgs
0.7330827067669173,0.8125,LR.S.lbfgs
0.7320754716981132,0.8083333333333333,LR.S.lbfgs
0.7310606060606061,0.8041666666666667,LR.S.lbfgs
0.7338403041825095,0.8041666666666667,LR.S.lbfgs
0.732824427480916,0.8,LR.S.lbfgs
0.7318007662835249,0.7958333333333333,LR.S.lbfgs
0.7307692307692307,0.7916666666666666,LR.S.lbfgs
0.7335907335907336,0.7916666666666666,LR.S.lbfgs
0.7325581395348837,0.7875,LR.S.lbfgs
0.7354085603112841,0.7875,LR.S.lbfgs
0.73828125,0.7875,LR.S.lbfgs
0.7411764705882353,0.7875,LR.S.lbfgs
0.7440944881889764,0.7875,LR.S.lbfgs
0.7430830039525692,0.7833333333333333,LR.S.lbfgs
0.746031746031746,0.7833333333333333,LR.S.lbfgs
0.749003984063745,0.7833333333333333,LR.S.lbfgs
0.752,0.7833333333333333,LR.S.lbfgs
0.7550200803212851,0.7833333333333333,LR.S.lbfgs
0.7580645161290323,0.7833333333333333,LR.S.lbfgs
0.7611336032388664,0.7833333333333333,LR.S.lbfgs
0.7601626016260162,0.7791666666666667,LR.S.lbfgs
0.763265306122449,0.7791666666666667,LR.S.lbfgs
0.7622950819672131,0.775,LR.S.lbfgs
0.7613168724279835,0.7708333333333334,LR.S.lbfgs
0.7603305785123967,0.7666666666666667,LR.S.lbfgs
0.7593360995850622,0.7625,LR.S.lbfgs
0.7625,0.7625,LR.S.lbfgs
0.7615062761506276,0.7583333333333333,LR.S.lbfgs
0.7605042016806722,0.7541666666666667,LR.S.lbfgs
0.759493670886076,0.75,LR.S.lbfgs
0.7584745762711864,0.7458333333333333,LR.S.lbfgs
0.7617021276595745,0.7458333333333333,LR.S.lbfgs
0.7606837606837606,0.7416666666666667,LR.S.lbfgs
0.7639484978540773,0.7416666666666667,LR.S.lbfgs
0.7629310344827587,0.7375,LR.S.lbfgs
0.7662337662337663,0.7375,LR.S.lbfgs
0.7695652173913043,0.7375,LR.S.lbfgs
0.7685589519650655,0.7333333333333333,LR.S.lbfgs
0.7719298245614035,0.7333333333333333,LR.S.lbfgs
0.7709251101321586,0.7291666666666666,LR.S.lbfgs
0.7699115044247787,0.725,LR.S.lbfgs
0.7733333333333333,0.725,LR.S.lbfgs
0.7767857142857143,0.725,LR.S.lbfgs
0.7757847533632287,0.7208333333333333,LR.S.lbfgs
0.7792792792792793,0.7208333333333333,LR.S.lbfgs
0.7782805429864253,0.7166666666666667,LR.S.lbfgs
0.7772727272727272,0.7125,LR.S.lbfgs
0.776255707762557,0.7083333333333334,LR.S.lbfgs
0.7798165137614679,0.7083333333333334,LR.S.lbfgs
0.783410138248848,0.7083333333333334,LR.S.lbfgs
0.7870370370370371,0.7083333333333334,LR.S.lbfgs
0.786046511627907,0.7041666666666667,LR.S.lbfgs
0.7850467289719626,0.7,LR.S.lbfgs
0.7887323943661971,0.7,LR.S.lbfgs
0.7877358490566038,0.6958333333333333,LR.S.lbfgs
0.7867298578199052,0.6916666666666667,LR.S.lbfgs
0.7904761904761904,0.6916666666666667,LR.S.lbfgs
0.7942583732057417,0.6916666666666667,LR.S.lbfgs
0.7932692307692307,0.6875,LR.S.lbfgs
0.7922705314009661,0.6833333333333333,LR.S.lbfgs
0.7912621359223301,0.6791666666666667,LR.S.lbfgs
0.7902439024390244,0.675,LR.S.lbfgs
0.7892156862745098,0.6708333333333333,LR.S.lbfgs
0.7931034482758621,0.6708333333333333,LR.S.lbfgs
0.7920792079207921,0.6666666666666666,LR.S.lbfgs
0.7960199004975125,0.6666666666666666,LR.S.lbfgs
0.795,0.6625,LR.S.lbfgs
0.7939698492462312,0.6583333333333333,LR.S.lbfgs
0.7929292929292929,0.6541666666666667,LR.S.lbfgs
0.7918781725888325,0.65,LR.S.lbfgs
0.7908163265306123,0.6458333333333334,LR.S.lbfgs
0.7948717948717948,0.6458333333333334,LR.S.lbfgs
0.7938144329896907,0.6416666666666667,LR.S.lbfgs
0.7927461139896373,0.6375,LR.S.lbfgs
0.7916666666666666,0.6333333333333333,LR.S.lbfgs
0.7905759162303665,0.6291666666666667,LR.S.lbfgs
0.7894736842105263,0.625,LR.S.lbfgs
0.7883597883597884,0.6208333333333333,LR.S.lbfgs
0.7872340425531915,0.6166666666666667,LR.S.lbfgs
0.7914438502673797,0.6166666666666667,LR.S.lbfgs
0.7956989247311828,0.6166666666666667,LR.S.lbfgs
0.8,0.6166666666666667,LR.S.lbfgs
0.7989130434782609,0.6125,LR.S.lbfgs
0.7978142076502732,0.6083333333333333,LR.S.lbfgs
0.7967032967032966,0.6041666666666666,LR.S.lbfgs
0.7955801104972375,0.6,LR.S.lbfgs
0.8,0.6,LR.S.lbfgs
0.7988826815642458,0.5958333333333333,LR.S.lbfgs
0.8033707865168539,0.5958333333333333,LR.S.lbfgs
0.8022598870056498,0.5916666666666667,LR.S.lbfgs
0.8011363636363636,0.5875,LR.S.lbfgs
0.8057142857142857,0.5875,LR.S.lbfgs
0.8045977011494253,0.5833333333333334,LR.S.lbfgs
0.8034682080924855,0.5791666666666667,LR.S.lbfgs
0.8023255813953488,0.575,LR.S.lbfgs
0.8070175438596491,0.575,LR.S.lbfgs
0.8117647058823529,0.575,LR.S.lbfgs
0.8106508875739645,0.5708333333333333,LR.S.lbfgs
0.8154761904761905,0.5708333333333333,LR.S.lbfgs
0.8143712574850299,0.5666666666666667,LR.S.lbfgs
0.8192771084337349,0.5666666666666667,LR.S.lbfgs
0.8181818181818182,0.5625,LR.S.lbfgs
0.8170731707317073,0.5583333333333333,LR.S.lbfgs
0.8159509202453987,0.5541666666666667,LR.S.lbfgs
0.8148148148148148,0.55,LR.S.lbfgs
0.8136645962732919,0.5458333333333333,LR.S.lbfgs
0.8125,0.5416666666666666,LR.S.lbfgs
0.8176100628930818,0.5416666666666666,LR.S.lbfgs
0.8164556962025317,0.5375,LR.S.lbfgs
0.8152866242038217,0.5333333333333333,LR.S.lbfgs
0.8141025641025641,0.5291666666666667,LR.S.lbfgs
0.8129032258064516,0.525,LR.S.lbfgs
0.8116883116883117,0.5208333333333334,LR.S.lbfgs
0.8104575163398693,0.5166666666666667,LR.S.lbfgs
0.8157894736842105,0.5166666666666667,LR.S.lbfgs
0.8145695364238411,0.5125,LR.S.lbfgs
0.8133333333333334,0.5083333333333333,LR.S.lbfgs
0.8187919463087249,0.5083333333333333,LR.S.lbfgs
0.8175675675675675,0.5041666666666667,LR.S.lbfgs
0.8231292517006803,0.5041666666666667,LR.S.lbfgs
0.8287671232876712,0.5041666666666667,LR.S.lbfgs
0.8275862068965517,0.5,LR.S.lbfgs
0.8263888888888888,0.49583333333333335,LR.S.lbfgs
0.8251748251748252,0.49166666666666664,LR.S.lbfgs
0.8309859154929577,0.49166666666666664,LR.S.lbfgs
0.8297872340425532,0.4875,LR.S.lbfgs
0.8285714285714286,0.48333333333333334,LR.S.lbfgs
0.8273381294964028,0.4791666666666667,LR.S.lbfgs
0.8260869565217391,0.475,LR.S.lbfgs
0.8248175182481752,0.4708333333333333,LR.S.lbfgs
0.8235294117647058,0.4666666666666667,LR.S.lbfgs
0.8222222222222222,0.4625,LR.S.lbfgs
0.8208955223880597,0.4583333333333333,LR.S.lbfgs
0.8195488721804511,0.45416666666666666,LR.S.lbfgs
0.8257575757575758,0.45416666666666666,LR.S.lbfgs
0.8244274809160306,0.45,LR.S.lbfgs
0.8307692307692308,0.45,LR.S.lbfgs
0.8294573643410853,0.44583333333333336,LR.S.lbfgs
0.8359375,0.44583333333333336,LR.S.lbfgs
0.8346456692913385,0.44166666666666665,LR.S.lbfgs
0.8333333333333334,0.4375,LR.S.lbfgs
0.84,0.4375,LR.S.lbfgs
0.8467741935483871,0.4375,LR.S.lbfgs
0.8455284552845529,0.43333333333333335,LR.S.lbfgs
0.8524590163934426,0.43333333333333335,LR.S.lbfgs
0.8512396694214877,0.42916666666666664,LR.S.lbfgs
0.8583333333333333,0.42916666666666664,LR.S.lbfgs
0.8571428571428571,0.425,LR.S.lbfgs
0.864406779661017,0.425,LR.S.lbfgs
0.8632478632478633,0.42083333333333334,LR.S.lbfgs
0.8620689655172413,0.4166666666666667,LR.S.lbfgs
0.8608695652173913,0.4125,LR.S.lbfgs
0.8596491228070176,0.4083333333333333,LR.S.lbfgs
0.8672566371681416,0.4083333333333333,LR.S.lbfgs
0.875,0.4083333333333333,LR.S.lbfgs
0.8738738738738738,0.4041666666666667,LR.S.lbfgs
0.8727272727272727,0.4,LR.S.lbfgs
0.8715596330275229,0.3958333333333333,LR.S.lbfgs
0.8703703703703703,0.39166666666666666,LR.S.lbfgs
0.8691588785046729,0.3875,LR.S.lbfgs
0.8679245283018868,0.38333333333333336,LR.S.lbfgs
0.8761904761904762,0.38333333333333336,LR.S.lbfgs
0.8846153846153846,0.38333333333333336,LR.S.lbfgs
0.8932038834951457,0.38333333333333336,LR.S.lbfgs
0.8921568627450981,0.37916666666666665,LR.S.lbfgs
0.900990099009901,0.37916666666666665,LR.S.lbfgs
0.9,0.375,LR.S.lbfgs
0.898989898989899,0.37083333333333335,LR.S.lbfgs
0.8979591836734694,0.36666666666666664,LR.S.lbfgs
0.8969072164948454,0.3625,LR.S.lbfgs
0.8958333333333334,0.35833333333333334,LR.S.lbfgs
0.8947368421052632,0.3541666666666667,LR.S.lbfgs
0.8936170212765957,0.35,LR.S.lbfgs
0.8924731182795699,0.3458333333333333,LR.S.lbfgs
0.9021739130434783,0.3458333333333333,LR.S.lbfgs
0.9010989010989011,0.3416666666666667,LR.S.lbfgs
0.9,0.3375,LR.S.lbfgs
0.9101123595505618,0.3375,LR.S.lbfgs
0.9204545454545454,0.3375,LR.S.lbfgs
0.9195402298850575,0.3333333333333333,LR.S.lbfgs
0.9186046511627907,0.32916666666666666,LR.S.lbfgs
0.9294117647058824,0.32916666666666666,LR.S.lbfgs
0.9285714285714286,0.325,LR.S.lbfgs
0.927710843373494,0.32083333333333336,LR.S.lbfgs
0.926829268292683,0.31666666666666665,LR.S.lbfgs
0.9382716049382716,0.31666666666666665,LR.S.lbfgs
0.9375,0.3125,LR.S.lbfgs
0.9367088607594937,0.30833333333333335,LR.S.lbfgs
0.9358974358974359,0.30416666666666664,LR.S.lbfgs
0.935064935064935,0.3,LR.S.lbfgs
0.9342105263157895,0.29583333333333334,LR.S.lbfgs
0.9333333333333333,0.2916666666666667,LR.S.lbfgs
0.9324324324324325,0.2875,LR.S.lbfgs
0.9315068493150684,0.2833333333333333,LR.S.lbfgs
0.9444444444444444,0.2833333333333333,LR.S.lbfgs
0.9436619718309859,0.2791666666666667,LR.S.lbfgs
0.9428571428571428,0.275,LR.S.lbfgs
0.9420289855072463,0.2708333333333333,LR.S.lbfgs
0.9558823529411765,0.2708333333333333,LR.S.lbfgs
0.9552238805970149,0.26666666666666666,LR.S.lbfgs
0.9545454545454546,0.2625,LR.S.lbfgs
0.9538461538461539,0.25833333333333336,LR.S.lbfgs
0.953125,0.25416666666666665,LR.S.lbfgs
0.9523809523809523,0.25,LR.S.lbfgs
0.967741935483871,0.25,LR.S.lbfgs
0.9672131147540983,0.24583333333333332,LR.S.lbfgs
0.9666666666666667,0.24166666666666667,LR.S.lbfgs
0.9830508474576272,0.24166666666666667,LR.S.lbfgs
0.9827586206896551,0.2375,LR.S.lbfgs
0.9824561403508771,0.23333333333333334,LR.S.lbfgs
0.9821428571428571,0.22916666666666666,LR.S.lbfgs
0.9818181818181818,0.225,LR.S.lbfgs
0.9814814814814815,0.22083333333333333,LR.S.lbfgs
0.9811320754716981,0.21666666666666667,LR.S.lbfgs
1.0,0.21666666666666667,LR.S.lbfgs
1.0,0.2125,LR.S.lbfgs
1.0,0.20833333333333334,LR.S.lbfgs
1.0,0.20416666666666666,LR.S.lbfgs
1.0,0.2,LR.S.lbfgs
1.0,0.19583333333333333,LR.S.lbfgs
1.0,0.19166666666666668,LR.S.lbfgs
1.0,0.1875,LR.S.lbfgs
1.0,0.18333333333333332,LR.S.lbfgs
1.0,0.17916666666666667,LR.S.lbfgs
1.0,0.175,LR.S.lbfgs
1.0,0.17083333333333334,LR.S.lbfgs
1.0,0.16666666666666666,LR.S.lbfgs
1.0,0.1625,LR.S.lbfgs
1.0,0.15833333333333333,LR.S.lbfgs
1.0,0.15416666666666667,LR.S.lbfgs
1.0,0.15,LR.S.lbfgs
1.0,0.14583333333333334,LR.S.lbfgs
1.0,0.14166666666666666,LR.S.lbfgs
1.0,0.1375,LR.S.lbfgs
1.0,0.13333333333333333,LR.S.lbfgs
1.0,0.12916666666666668,LR.S.lbfgs
1.0,0.125,LR.S.lbfgs
1.0,0.12083333333333333,LR.S.lbfgs
1.0,0.11666666666666667,LR.S.lbfgs
1.0,0.1125,LR.S.lbfgs
1.0,0.10833333333333334,LR.S.lbfgs
1.0,0.10416666666666667,LR.S.lbfgs
1.0,0.1,LR.S.lbfgs
1.0,0.09583333333333334,LR.S.lbfgs
1.0,0.09166666666666666,LR.S.lbfgs
1.0,0.0875,LR.S.lbfgs
1.0,0.08333333333333333,LR.S.lbfgs
1.0,0.07916666666666666,LR.S.lbfgs
1.0,0.075,LR.S.lbfgs
1.0,0.07083333333333333,LR.S.lbfgs
1.0,0.06666666666666667,LR.S.lbfgs
1.0,0.0625,LR.S.lbfgs
1.0,0.058333333333333334,LR.S.lbfgs
1.0,0.05416666666666667,LR.S.lbfgs
1.0,0.05,LR.S.lbfgs
1.0,0.04583333333333333,LR.S.lbfgs
1.0,0.041666666666666664,LR.S.lbfgs
1.0,0.0375,LR.S.lbfgs
1.0,0.03333333333333333,LR.S.lbfgs
1.0,0.029166666666666667,LR.S.lbfgs
1.0,0.025,LR.S.lbfgs
1.0,0.020833333333333332,LR.S.lbfgs
1.0,0.016666666666666666,LR.S.lbfgs
1.0,0.0125,LR.S.lbfgs
1.0,0.008333333333333333,LR.S.lbfgs
1.0,0.004166666666666667,LR.S.lbfgs
1.0,0.0,LR.S.lbfgs
0.5581395348837209,1.0,LR.S.liblinear
0.5571095571095571,0.9958333333333333,LR.S.liblinear
0.5560747663551402,0.9916666666666667,LR.S.liblinear
0.5550351288056206,0.9875,LR.S.liblinear
0.5539906103286385,0.9833333333333333,LR.S.liblinear
0.5529411764705883,0.9791666666666666,LR.S.liblinear
0.5518867924528302,0.975,LR.S.liblinear
0.5508274231678487,0.9708333333333333,LR.S.liblinear
0.5497630331753555,0.9666666666666667,LR.S.liblinear
0.5486935866983373,0.9625,LR.S.liblinear
0.5476190476190477,0.9583333333333334,LR.S.liblinear
0.5465393794749404,0.9541666666666667,LR.S.liblinear
0.5454545454545454,0.95,LR.S.liblinear
0.5443645083932853,0.9458333333333333,LR.S.liblinear
0.5432692307692307,0.9416666666666667,LR.S.liblinear
0.5421686746987951,0.9375,LR.S.liblinear
0.5410628019323671,0.9333333333333333,LR.S.liblinear
0.5423728813559322,0.9333333333333333,LR.S.liblinear
0.5436893203883495,0.9333333333333333,LR.S.liblinear
0.5425790754257908,0.9291666666666667,LR.S.liblinear
0.5414634146341464,0.925,LR.S.liblinear
0.5403422982885085,0.9208333333333333,LR.S.liblinear
0.5392156862745098,0.9166666666666666,LR.S.liblinear
0.538083538083538,0.9125,LR.S.liblinear
0.5369458128078818,0.9083333333333333,LR.S.liblinear
0.5358024691358024,0.9041666666666667,LR.S.liblinear
0.5371287128712872,0.9041666666666667,LR.S.liblinear
0.5384615384615384,0.9041666666666667,LR.S.liblinear
0.5398009950248757,0.9041666666666667,LR.S.liblinear
0.5411471321695761,0.9041666666666667,LR.S.liblinear
0.5425,0.9041666666666667,LR.S.liblinear
0.543859649122807,0.9041666666666667,LR.S.liblinear
0.542713567839196,0.9,LR.S.liblinear
0.5440806045340051,0.9,LR.S.liblinear
0.5454545454545454,0.9,LR.S.liblinear
0.5443037974683544,0.8958333333333334,LR.S.liblinear
0.5456852791878173,0.8958333333333334,LR.S.liblinear
0.544529262086514,0.8916666666666667,LR.S.liblinear
0.5459183673469388,0.8916666666666667,LR.S.liblinear
0.5447570332480819,0.8875,LR.S.liblinear
0.5461538461538461,0.8875,LR.S.liblinear
0.5475578406169666,0.8875,LR.S.liblinear
0.5489690721649485,0.8875,LR.S.liblinear
0.5478036175710594,0.8833333333333333,LR.S.liblinear
0.5492227979274611,0.8833333333333333,LR.S.liblinear
0.5506493506493506,0.8833333333333333,LR.S.liblinear
0.5494791666666666,0.8791666666666667,LR.S.liblinear
0.5509138381201044,0.8791666666666667,LR.S.liblinear
0.5523560209424084,0.8791666666666667,LR.S.liblinear
0.5511811023622047,0.875,LR.S.liblinear
0.55,0.8708333333333333,LR.S.liblinear
0.5488126649076517,0.8666666666666667,LR.S.liblinear
0.5476190476190477,0.8625,LR.S.liblinear
0.5490716180371353,0.8625,LR.S.liblinear
0.550531914893617,0.8625,LR.S.liblinear
0.552,0.8625,LR.S.liblinear
0.553475935828877,0.8625,LR.S.liblinear
0.5549597855227882,0.8625,LR.S.liblinear
0.5564516129032258,0.8625,LR.S.liblinear
0.555256064690027,0.8583333333333333,LR.S.liblinear
0.5567567567567567,0.8583333333333333,LR.S.liblinear
0.5582655826558266,0.8583333333333333,LR.S.liblinear
0.5597826086956522,0.8583333333333333,LR.S.liblinear
0.55858310626703,0.8541666666666666,LR.S.liblinear
0.5601092896174863,0.8541666666666666,LR.S.liblinear
0.5616438356164384,0.8541666666666666,LR.S.liblinear
0.5631868131868132,0.8541666666666666,LR.S.liblinear
0.5647382920110193,0.8541666666666666,LR.S.liblinear
0.5662983425414365,0.8541666666666666,LR.S.liblinear
0.5678670360110804,0.8541666666666666,LR.S.liblinear
0.5694444444444444,0.8541666666666666,LR.S.liblinear
0.5710306406685237,0.8541666666666666,LR.S.liblinear
0.5726256983240223,0.8541666666666666,LR.S.liblinear
0.5742296918767507,0.8541666666666666,LR.S.liblinear
0.5758426966292135,0.8541666666666666,LR.S.liblinear
0.5746478873239437,0.85,LR.S.liblinear
0.576271186440678,0.85,LR.S.liblinear
0.5779036827195467,0.85,LR.S.liblinear
0.5795454545454546,0.85,LR.S.liblinear
0.5811965811965812,0.85,LR.S.liblinear
0.5828571428571429,0.85,LR.S.liblinear
0.5845272206303725,0.85,LR.S.liblinear
0.5862068965517241,0.85,LR.S.liblinear
0.5850144092219021,0.8458333333333333,LR.S.liblinear
0.5867052023121387,0.8458333333333333,LR.S.liblinear
0.5884057971014492,0.8458333333333333,LR.S.liblinear
0.5901162790697675,0.8458333333333333,LR.S.liblinear
0.5918367346938775,0.8458333333333333,LR.S.liblinear
0.5906432748538012,0.8416666666666667,LR.S.liblinear
0.592375366568915,0.8416666666666667,LR.S.liblinear
0.5941176470588235,0.8416666666666667,LR.S.liblinear
0.5958702064896755,0.8416666666666667,LR.S.liblinear
0.5976331360946746,0.8416666666666667,LR.S.liblinear
0.599406528189911,0.8416666666666667,LR.S.liblinear
0.6011904761904762,0.8416666666666667,LR.S.liblinear
0.6029850746268657,0.8416666666666667,LR.S.liblinear
0.6047904191616766,0.8416666666666667,LR.S.liblinear
0.6066066066066066,0.8416666666666667,LR.S.liblinear
0.608433734939759,0.8416666666666667,LR.S.liblinear
