F,T,M
0.29473684210526313,0.7458333333333333,LR.S.lbfgs
0.3,0.7458333333333333,LR.S.lbfgs
0.3,0.7625,LR.S.lbfgs
0.30526315789473685,0.7625,LR.S.lbfgs
0.30526315789473685,0.7791666666666667,LR.S.lbfgs
0.3105263157894737,0.7791666666666667,LR.S.lbfgs
0.3105263157894737,0.7833333333333333,LR.S.lbfgs
0.34210526315789475,0.7833333333333333,LR.S.lbfgs
0.34210526315789475,0.7875,LR.S.lbfgs
0.3631578947368421,0.7875,LR.S.lbfgs
0.3631578947368421,0.7916666666666666,LR.S.lbfgs
0.3684210526315789,0.7916666666666666,LR.S.lbfgs
0.3684210526315789,0.8041666666666667,LR.S.lbfgs
0.3736842105263158,0.8041666666666667,LR.S.lbfgs
0.3736842105263158,0.8125,LR.S.lbfgs
0.37894736842105264,0.8125,LR.S.lbfgs
0.37894736842105264,0.8208333333333333,LR.S.lbfgs
0.4368421052631579,0.8208333333333333,LR.S.lbfgs
0.4368421052631579,0.825,LR.S.lbfgs
0.631578947368421,0.825,LR.S.lbfgs
0.631578947368421,0.8291666666666667,LR.S.lbfgs
0.6421052631578947,0.8291666666666667,LR.S.lbfgs
0.6421052631578947,0.8375,LR.S.lbfgs
0.6526315789473685,0.8375,LR.S.lbfgs
0.6526315789473685,0.8416666666666667,LR.S.lbfgs
0.7,0.8416666666666667,LR.S.lbfgs
0.7,0.8458333333333333,LR.S.lbfgs
0.7526315789473684,0.8458333333333333,LR.S.lbfgs
0.7526315789473684,0.85,LR.S.lbfgs
0.7894736842105263,0.85,LR.S.lbfgs
0.7894736842105263,0.8541666666666666,LR.S.lbfgs
0.8473684210526315,0.8541666666666666,LR.S.lbfgs
0.8473684210526315,0.8583333333333333,LR.S.lbfgs
0.8526315789473684,0.8583333333333333,LR.S.lbfgs
0.8526315789473684,0.8625,LR.S.lbfgs
0.8789473684210526,0.8625,LR.S.lbfgs
0.8789473684210526,0.8666666666666667,LR.S.lbfgs
0.8842105263157894,0.8666666666666667,LR.S.lbfgs
0.8842105263157894,0.8833333333333333,LR.S.lbfgs
0.9,0.8833333333333333,LR.S.lbfgs
0.9,0.8875,LR.S.lbfgs
0.9210526315789473,0.8875,LR.S.lbfgs
0.9210526315789473,0.8916666666666667,LR.S.lbfgs
0.9315789473684211,0.8916666666666667,LR.S.lbfgs
0.9315789473684211,0.8958333333333334,LR.S.lbfgs
0.9368421052631579,0.8958333333333334,LR.S.lbfgs
0.9368421052631579,0.9,LR.S.lbfgs
0.9526315789473684,0.9,LR.S.lbfgs
0.9526315789473684,0.9041666666666667,LR.S.lbfgs
0.9789473684210527,0.9041666666666667,LR.S.lbfgs
0.9789473684210527,0.9166666666666666,LR.S.lbfgs
0.9842105263157894,0.9166666666666666,LR.S.lbfgs
0.9842105263157894,0.925,LR.S.lbfgs
0.9894736842105263,0.925,LR.S.lbfgs
0.9894736842105263,0.9375,LR.S.lbfgs
0.9947368421052631,0.9375,LR.S.lbfgs
0.9947368421052631,0.9458333333333333,LR.S.lbfgs
1.0,0.9458333333333333,LR.S.lbfgs
1.0,1.0,LR.S.lbfgs
0.0,0.0,LR.S.liblinear
0.0,0.004166666666666667,LR.S.liblinear
0.0,0.2375,LR.S.liblinear
0.005263157894736842,0.2375,LR.S.liblinear
0.005263157894736842,0.2625,LR.S.liblinear
0.015789473684210527,0.2625,LR.S.liblinear
0.015789473684210527,0.3,LR.S.liblinear
0.021052631578947368,0.3,LR.S.liblinear
0.021052631578947368,0.3125,LR.S.liblinear
0.02631578947368421,0.3125,LR.S.liblinear
0.02631578947368421,0.32916666666666666,LR.S.liblinear
0.031578947368421054,0.32916666666666666,LR.S.liblinear
0.031578947368421054,0.3541666666666667,LR.S.liblinear
0.05263157894736842,0.3541666666666667,LR.S.liblinear
0.05263157894736842,0.3875,LR.S.liblinear
0.06315789473684211,0.3875,LR.S.liblinear
0.06315789473684211,0.4,LR.S.liblinear
0.06842105263157895,0.4,LR.S.liblinear
0.06842105263157895,0.4125,LR.S.liblinear
0.07368421052631578,0.4125,LR.S.liblinear
0.07368421052631578,0.4166666666666667,LR.S.liblinear
0.07894736842105263,0.4166666666666667,LR.S.liblinear
0.07894736842105263,0.425,LR.S.liblinear
0.08421052631578947,0.425,LR.S.liblinear
0.08421052631578947,0.45,LR.S.liblinear
0.1,0.45,LR.S.liblinear
0.1,0.45416666666666666,LR.S.liblinear
0.11052631578947368,0.45416666666666666,LR.S.liblinear
0.11052631578947368,0.4625,LR.S.liblinear
0.11578947368421053,0.4625,LR.S.liblinear
0.11578947368421053,0.4666666666666667,LR.S.liblinear
0.12105263157894737,0.4666666666666667,LR.S.liblinear
0.12105263157894737,0.4708333333333333,LR.S.liblinear
0.12631578947368421,0.4708333333333333,LR.S.liblinear
0.12631578947368421,0.49166666666666664,LR.S.liblinear
0.13157894736842105,0.49166666666666664,LR.S.liblinear
0.13157894736842105,0.5125,LR.S.liblinear
0.1368421052631579,0.5125,LR.S.liblinear
0.1368421052631579,0.5291666666666667,LR.S.liblinear
0.14210526315789473,0.5291666666666667,LR.S.liblinear
0.14210526315789473,0.5458333333333333,LR.S.liblinear
0.15263157894736842,0.5458333333333333,LR.S.liblinear
0.15263157894736842,0.5541666666666667,LR.S.liblinear
0.15789473684210525,0.5541666666666667,LR.S.liblinear
0.15789473684210525,0.5583333333333333,LR.S.liblinear
0.1631578947368421,0.5583333333333333,LR.S.liblinear
0.1631578947368421,0.5791666666666667,LR.S.liblinear
0.16842105263157894,0.5791666666666667,LR.S.liblinear
0.16842105263157894,0.5833333333333334,LR.S.liblinear
0.17894736842105263,0.5833333333333334,LR.S.liblinear
0.17894736842105263,0.5875,LR.S.liblinear
0.18421052631578946,0.5875,LR.S.liblinear
0.18421052631578946,0.5958333333333333,LR.S.liblinear
0.18947368421052632,0.5958333333333333,LR.S.liblinear
0.18947368421052632,0.6041666666666666,LR.S.liblinear
0.19473684210526315,0.6041666666666666,LR.S.liblinear
0.19473684210526315,0.6208333333333333,LR.S.liblinear
0.2,0.6208333333333333,LR.S.liblinear
0.2,0.6291666666666667,LR.S.liblinear
0.21052631578947367,0.6291666666666667,LR.S.liblinear
0.21052631578947367,0.6541666666666667,LR.S.liblinear
0.21578947368421053,0.6541666666666667,LR.S.liblinear
0.21578947368421053,0.6666666666666666,LR.S.liblinear
0.22105263157894736,0.6666666666666666,LR.S.liblinear
0.22105263157894736,0.675,LR.S.liblinear
0.23157894736842105,0.675,LR.S.liblinear
0.23157894736842105,0.7,LR.S.liblinear
0.23684210526315788,0.7,LR.S.liblinear
0.23684210526315788,0.7125,LR.S.liblinear
0.2578947368421053,0.7125,LR.S.liblinear
0.2578947368421053,0.725,LR.S.liblinear
0.26842105263157895,0.725,LR.S.liblinear
0.26842105263157895,0.7291666666666666,LR.S.liblinear
0.28421052631578947,0.7291666666666666,LR.S.liblinear
0.28421052631578947,0.7458333333333333,LR.S.liblinear
0.2894736842105263,0.7458333333333333,LR.S.liblinear
0.2894736842105263,0.75,LR.S.liblinear
0.29473684210526313,0.75,LR.S.liblinear
0.29473684210526313,0.7541666666666667,LR.S.liblinear
0.3,0.7541666666666667,LR.S.liblinear
0.3,0.7583333333333333,LR.S.liblinear
0.30526315789473685,0.7583333333333333,LR.S.liblinear
0.30526315789473685,0.7666666666666667,LR.S.liblinear
0.3105263157894737,0.7666666666666667,LR.S.liblinear
0.3105263157894737,0.775,LR.S.liblinear
0.3157894736842105,0.775,LR.S.liblinear
0.3157894736842105,0.7791666666666667,LR.S.liblinear
0.3526315789473684,0.7791666666666667,LR.S.liblinear
0.3526315789473684,0.7833333333333333,LR.S.liblinear
0.35789473684210527,0.7833333333333333,LR.S.liblinear
0.35789473684210527,0.7875,LR.S.liblinear
0.3631578947368421,0.7875,LR.S.liblinear
0.3631578947368421,0.7916666666666666,LR.S.liblinear
0.3684210526315789,0.7916666666666666,LR.S.liblinear
0.3684210526315789,0.7958333333333333,LR.S.liblinear
0.3736842105263158,0.7958333333333333,LR.S.liblinear
0.3736842105263158,0.8,LR.S.liblinear
0.38421052631578945,0.8,LR.S.liblinear
0.38421052631578945,0.8041666666666667,LR.S.liblinear
0.3894736842105263,0.8041666666666667,LR.S.liblinear
0.3894736842105263,0.8125,LR.S.liblinear
0.39473684210526316,0.8125,LR.S.liblinear
0.39473684210526316,0.8208333333333333,LR.S.liblinear
0.4421052631578947,0.8208333333333333,LR.S.liblinear
0.4421052631578947,0.825,LR.S.liblinear
0.6473684210526316,0.825,LR.S.liblinear
0.6473684210526316,0.8291666666666667,LR.S.liblinear
0.6526315789473685,0.8291666666666667,LR.S.liblinear
0.6526315789473685,0.8333333333333334,LR.S.liblinear
0.6684210526315789,0.8333333333333334,LR.S.liblinear
0.6684210526315789,0.8416666666666667,LR.S.liblinear
0.7368421052631579,0.8416666666666667,LR.S.liblinear
0.7368421052631579,0.8458333333333333,LR.S.liblinear
0.7578947368421053,0.8458333333333333,LR.S.liblinear
0.7578947368421053,0.85,LR.S.liblinear
0.7947368421052632,0.85,LR.S.liblinear
0.7947368421052632,0.8541666666666666,LR.S.liblinear
0.8526315789473684,0.8541666666666666,LR.S.liblinear
0.8526315789473684,0.8583333333333333,LR.S.liblinear
0.868421052631579,0.8583333333333333,LR.S.liblinear
0.868421052631579,0.8625,LR.S.liblinear
0.9,0.8625,LR.S.liblinear
0.9,0.8791666666666667,LR.S.liblinear
0.9105263157894737,0.8791666666666667,LR.S.liblinear
0.9105263157894737,0.8833333333333333,LR.S.liblinear
0.9210526315789473,0.8833333333333333,LR.S.liblinear
0.9210526315789473,0.8875,LR.S.liblinear
0.9368421052631579,0.8875,LR.S.liblinear
0.9368421052631579,0.8916666666666667,LR.S.liblinear
0.9421052631578948,0.8916666666666667,LR.S.liblinear
0.9421052631578948,0.8958333333333334,LR.S.liblinear
0.9473684210526315,0.8958333333333334,LR.S.liblinear
0.9473684210526315,0.9,LR.S.liblinear
0.9578947368421052,0.9,LR.S.liblinear
0.9578947368421052,0.9041666666666667,LR.S.liblinear
0.9894736842105263,0.9041666666666667,LR.S.liblinear
0.9894736842105263,0.9333333333333333,LR.S.liblinear
1.0,0.9333333333333333,LR.S.liblinear
1.0,1.0,LR.S.liblinear
0.0,0.0,LR.S.newton-cg
0.0,0.004166666666666667,LR.S.newton-cg
0.0,0.2125,LR.S.newton-cg
0.005263157894736842,0.2125,LR.S.newton-cg
0.005263157894736842,0.24583333333333332,LR.S.newton-cg
0.010526315789473684,0.24583333333333332,LR.S.newton-cg
0.010526315789473684,0.25,LR.S.newton-cg
0.015789473684210527,0.25,LR.S.newton-cg
0.015789473684210527,0.2708333333333333,LR.S.newton-cg
0.021052631578947368,0.2708333333333333,LR.S.newton-cg
0.021052631578947368,0.2833333333333333,LR.S.newton-cg
0.02631578947368421,0.2833333333333333,LR.S.newton-cg
0.02631578947368421,0.31666666666666665,LR.S.newton-cg
0.031578947368421054,0.31666666666666665,LR.S.newton-cg
0.031578947368421054,0.3333333333333333,LR.S.newton-cg
0.03684210526315789,0.3333333333333333,LR.S.newton-cg
0.03684210526315789,0.3375,LR.S.newton-cg
0.042105263157894736,0.3375,LR.S.newton-cg
0.042105263157894736,0.3458333333333333,LR.S.newton-cg
0.05263157894736842,0.3458333333333333,LR.S.newton-cg
0.05263157894736842,0.37916666666666665,LR.S.newton-cg
0.05789473684210526,0.37916666666666665,LR.S.newton-cg
0.05789473684210526,0.38333333333333336,LR.S.newton-cg
0.07368421052631578,0.38333333333333336,LR.S.newton-cg
0.07368421052631578,0.4083333333333333,LR.S.newton-cg
0.08421052631578947,0.4083333333333333,LR.S.newton-cg
0.08421052631578947,0.43333333333333335,LR.S.newton-cg
0.09473684210526316,0.43333333333333335,LR.S.newton-cg
0.09473684210526316,0.4375,LR.S.newton-cg
0.11052631578947368,0.4375,LR.S.newton-cg
0.11052631578947368,0.44583333333333336,LR.S.newton-cg
0.11578947368421053,0.44583333333333336,LR.S.newton-cg
0.11578947368421053,0.45416666666666666,LR.S.newton-cg
0.12631578947368421,0.45416666666666666,LR.S.newton-cg
0.12631578947368421,0.4875,LR.S.newton-cg
0.13157894736842105,0.4875,LR.S.newton-cg
0.13157894736842105,0.5041666666666667,LR.S.newton-cg
0.14210526315789473,0.5041666666666667,LR.S.newton-cg
0.14210526315789473,0.5083333333333333,LR.S.newton-cg
0.14736842105263157,0.5083333333333333,LR.S.newton-cg
0.14736842105263157,0.5166666666666667,LR.S.newton-cg
0.15263157894736842,0.5166666666666667,LR.S.newton-cg
0.15263157894736842,0.5416666666666666,LR.S.newton-cg
0.15789473684210525,0.5416666666666666,LR.S.newton-cg
0.15789473684210525,0.5666666666666667,LR.S.newton-cg
0.1631578947368421,0.5666666666666667,LR.S.newton-cg
0.1631578947368421,0.5708333333333333,LR.S.newton-cg
0.16842105263157894,0.5708333333333333,LR.S.newton-cg
0.16842105263157894,0.575,LR.S.newton-cg
0.17894736842105263,0.575,LR.S.newton-cg
0.17894736842105263,0.5875,LR.S.newton-cg
0.18421052631578946,0.5875,LR.S.newton-cg
0.18421052631578946,0.6,LR.S.newton-cg
0.19473684210526315,0.6,LR.S.newton-cg
0.19473684210526315,0.6166666666666667,LR.S.newton-cg
0.20526315789473684,0.6166666666666667,LR.S.newton-cg
0.20526315789473684,0.6208333333333333,LR.S.newton-cg
0.21052631578947367,0.6208333333333333,LR.S.newton-cg
0.21052631578947367,0.65,LR.S.newton-cg
0.21578947368421053,0.65,LR.S.newton-cg
0.21578947368421053,0.6708333333333333,LR.S.newton-cg
0.22631578947368422,0.6708333333333333,LR.S.newton-cg
0.22631578947368422,0.6916666666666667,LR.S.newton-cg
0.23684210526315788,0.6916666666666667,LR.S.newton-cg
0.23684210526315788,0.7,LR.S.newton-cg
0.24210526315789474,0.7,LR.S.newton-cg
0.24210526315789474,0.7083333333333334,LR.S.newton-cg
0.2578947368421053,0.7083333333333334,LR.S.newton-cg
0.2578947368421053,0.7208333333333333,LR.S.newton-cg
0.2631578947368421,0.7208333333333333,LR.S.newton-cg
0.2631578947368421,0.725,LR.S.newton-cg
0.2736842105263158,0.725,LR.S.newton-cg
0.2736842105263158,0.7375,LR.S.newton-cg
0.2894736842105263,0.7375,LR.S.newton-cg
0.2894736842105263,0.7416666666666667,LR.S.newton-cg
0.29473684210526313,0.7416666666666667,LR.S.newton-cg
0.29473684210526313,0.7458333333333333,LR.S.newton-cg
0.3,0.7458333333333333,LR.S.newton-cg
0.3,0.7625,LR.S.newton-cg
0.30526315789473685,0.7625,LR.S.newton-cg
0.30526315789473685,0.7791666666666667,LR.S.newton-cg
0.3105263157894737,0.7791666666666667,LR.S.newton-cg
0.3105263157894737,0.7833333333333333,LR.S.newton-cg
0.34210526315789475,0.7833333333333333,LR.S.newton-cg
0.34210526315789475,0.7875,LR.S.newton-cg
0.3631578947368421,0.7875,LR.S.newton-cg
0.3631578947368421,0.7916666666666666,LR.S.newton-cg
0.3684210526315789,0.7916666666666666,LR.S.newton-cg
0.3684210526315789,0.8041666666666667,LR.S.newton-cg
0.3736842105263158,0.8041666666666667,LR.S.newton-cg
0.3736842105263158,0.8125,LR.S.newton-cg
0.37894736842105264,0.8125,LR.S.newton-cg
0.37894736842105264,0.8208333333333333,LR.S.newton-cg
0.4421052631578947,0.8208333333333333,LR.S.newton-cg
0.4421052631578947,0.825,LR.S.newton-cg
0.631578947368421,0.825,LR.S.newton-cg
0.631578947368421,0.8291666666666667,LR.S.newton-cg
0.6421052631578947,0.8291666666666667,LR.S.newton-cg
0.6421052631578947,0.8375,LR.S.newton-cg
0.6526315789473685,0.8375,LR.S.newton-cg
0.6526315789473685,0.8416666666666667,LR.S.newton-cg
0.7,0.8416666666666667,LR.S.newton-cg
0.7,0.8458333333333333,LR.S.newton-cg
0.7578947368421053,0.8458333333333333,LR.S.newton-cg
0.7578947368421053,0.85,LR.S.newton-cg
0.7894736842105263,0.85,LR.S.newton-cg
0.7894736842105263,0.8541666666666666,LR.S.newton-cg
0.8473684210526315,0.8541666666666666,LR.S.newton-cg
0.8473684210526315,0.8583333333333333,LR.S.newton-cg
0.8526315789473684,0.8583333333333333,LR.S.newton-cg
0.8526315789473684,0.8625,LR.S.newton-cg
0.8842105263157894,0.8625,LR.S.newton-cg
0.8842105263157894,0.8833333333333333,LR.S.newton-cg
0.9,0.8833333333333333,LR.S.newton-cg
0.9,0.8875,LR.S.newton-cg
0.9210526315789473,0.8875,LR.S.newton-cg
0.9210526315789473,0.8916666666666667,LR.S.newton-cg
0.9315789473684211,0.8916666666666667,LR.S.newton-cg
0.9315789473684211,0.8958333333333334,LR.S.newton-cg
0.9368421052631579,0.8958333333333334,LR.S.newton-cg
0.9368421052631579,0.9,LR.S.newton-cg
0.9526315789473684,0.9,LR.S.newton-cg
0.9526315789473684,0.9041666666666667,LR.S.newton-cg
0.9789473684210527,0.9041666666666667,LR.S.newton-cg
0.9789473684210527,0.9166666666666666,LR.S.newton-cg
0.9842105263157894,0.9166666666666666,LR.S.newton-cg
0.9842105263157894,0.925,LR.S.newton-cg
0.9894736842105263,0.925,LR.S.newton-cg
0.9894736842105263,0.9375,LR.S.newton-cg
0.9947368421052631,0.9375,LR.S.newton-cg
0.9947368421052631,0.9458333333333333,LR.S.newton-cg
1.0,0.9458333333333333,LR.S.newton-cg
1.0,1.0,LR.S.newton-cg
0.0,0.0,LR.S.newton-cholesky
0.0,0.004166666666666667,LR.S.newton-cholesky
0.0,0.2125,LR.S.newton-cholesky
0.005263157894736842,0.2125,LR.S.newton-cholesky
0.005263157894736842,0.24583333333333332,LR.S.newton-cholesky
0.010526315789473684,0.24583333333333332,LR.S.newton-cholesky
0.010526315789473684,0.25,LR.S.newton-cholesky
0.015789473684210527,0.25,LR.S.newton-cholesky
0.015789473684210527,0.2708333333333333,LR.S.newton-cholesky
0.021052631578947368,0.2708333333333333,LR.S.newton-cholesky
0.021052631578947368,0.2833333333333333,LR.S.newton-cholesky
0.02631578947368421,0.2833333333333333,LR.S.newton-cholesky
0.02631578947368421,0.31666666666666665,LR.S.newton-cholesky
0.031578947368421054,0.31666666666666665,LR.S.newton-cholesky
0.031578947368421054,0.3333333333333333,LR.S.newton-cholesky
0.03684210526315789,0.3333333333333333,LR.S.newton-cholesky
0.03684210526315789,0.3375,LR.S.newton-cholesky
0.042105263157894736,0.3375,LR.S.newton-cholesky
0.042105263157894736,0.3458333333333333,LR.S.newton-cholesky
0.05263157894736842,0.3458333333333333,LR.S.newton-cholesky
0.05263157894736842,0.37916666666666665,LR.S.newton-cholesky
0.05789473684210526,0.37916666666666665,LR.S.newton-cholesky
0.05789473684210526,0.38333333333333336,LR.S.newton-cholesky
0.07368421052631578,0.38333333333333336,LR.S.newton-cholesky
0.07368421052631578,0.4083333333333333,LR.S.newton-cholesky
0.08421052631578947,0.4083333333333333,LR.S.newton-cholesky
0.08421052631578947,0.43333333333333335,LR.S.newton-cholesky
0.09473684210526316,0.43333333333333335,LR.S.newton-cholesky
0.09473684210526316,0.4375,LR.S.newton-cholesky
0.11052631578947368,0.4375,LR.S.newton-cholesky
0.11052631578947368,0.44583333333333336,LR.S.newton-cholesky
0.11578947368421053,0.44583333333333336,LR.S.newton-cholesky
0.11578947368421053,0.45416666666666666,LR.S.newton-cholesky
0.12631578947368421,0.45416666666666666,LR.S.newton-cholesky
0.12631578947368421,0.4875,LR.S.newton-cholesky
0.13157894736842105,0.4875,LR.S.newton-cholesky
0.13157894736842105,0.5041666666666667,LR.S.newton-cholesky
0.1368421052631579,0.5041666666666667,LR.S.newton-cholesky
0.1368421052631579,0.5083333333333333,LR.S.newton-cholesky
0.14210526315789473,0.5083333333333333,LR.S.newton-cholesky
0.14210526315789473,0.5125,LR.S.newton-cholesky
0.14736842105263157,0.5125,LR.S.newton-cholesky
0.14736842105263157,0.5166666666666667,LR.S.newton-cholesky
0.15263157894736842,0.5166666666666667,LR.S.newton-cholesky
0.15263157894736842,0.5416666666666666,LR.S.newton-cholesky
0.15789473684210525,0.5416666666666666,LR.S.newton-cholesky
0.15789473684210525,0.5666666666666667,LR.S.newton-cholesky
0.1631578947368421,0.5666666666666667,LR.S.newton-cholesky
0.1631578947368421,0.5708333333333333,LR.S.newton-cholesky
0.16842105263157894,0.5708333333333333,LR.S.newton-cholesky
0.16842105263157894,0.575,LR.S.newton-cholesky
0.17894736842105263,0.575,LR.S.newton-cholesky
0.17894736842105263,0.5875,LR.S.newton-cholesky
0.18421052631578946,0.5875,LR.S.newton-cholesky
0.18421052631578946,0.6,LR.S.newton-cholesky
0.19473684210526315,0.6,LR.S.newton-cholesky
0.19473684210526315,0.6166666666666667,LR.S.newton-cholesky
0.21052631578947367,0.6166666666666667,LR.S.newton-cholesky
0.21052631578947367,0.6458333333333334,LR.S.newton-cholesky
0.21578947368421053,0.6458333333333334,LR.S.newton-cholesky
0.21578947368421053,0.6666666666666666,LR.S.newton-cholesky
0.22105263157894736,0.6666666666666666,LR.S.newton-cholesky
0.22105263157894736,0.6708333333333333,LR.S.newton-cholesky
0.22631578947368422,0.6708333333333333,LR.S.newton-cholesky
0.22631578947368422,0.6916666666666667,LR.S.newton-cholesky
0.23684210526315788,0.6916666666666667,LR.S.newton-cholesky
0.23684210526315788,0.7,LR.S.newton-cholesky
0.24210526315789474,0.7,LR.S.newton-cholesky
0.24210526315789474,0.7083333333333334,LR.S.newton-cholesky
0.2578947368421053,0.7083333333333334,LR.S.newton-cholesky
0.2578947368421053,0.7208333333333333,LR.S.newton-cholesky
0.2631578947368421,0.7208333333333333,LR.S.newton-cholesky
0.2631578947368421,0.725,LR.S.newton-cholesky
0.2736842105263158,0.725,LR.S.newton-cholesky
0.2736842105263158,0.7375,LR.S.newton-cholesky
0.2894736842105263,0.7375,LR.S.newton-cholesky
0.2894736842105263,0.7416666666666667,LR.S.newton-cholesky
0.29473684210526313,0.7416666666666667,LR.S.newton-cholesky
0.29473684210526313,0.7458333333333333,LR.S.newton-cholesky
0.3,0.7458333333333333,LR.S.newton-cholesky
0.3,0.7625,LR.S.newton-cholesky
0.30526315789473685,0.7625,LR.S.newton-cholesky
0.30526315789473685,0.7791666666666667,LR.S.newton-cholesky
0.3105263157894737,0.7791666666666667,LR.S.newton-cholesky
0.3105263157894737,0.7833333333333333,LR.S.newton-cholesky
0.34210526315789475,0.7833333333333333,LR.S.newton-cholesky
0.34210526315789475,0.7875,LR.S.newton-cholesky
0.3631578947368421,0.7875,LR.S.newton-cholesky
0.3631578947368421,0.7916666666666666,LR.S.newton-cholesky
0.3684210526315789,0.7916666666666666,LR.S.newton-cholesky
0.3684210526315789,0.8041666666666667,LR.S.newton-cholesky
0.3736842105263158,0.8041666666666667,LR.S.newton-cholesky
0.3736842105263158,0.8125,LR.S.newton-cholesky
0.37894736842105264,0.8125,LR.S.newton-cholesky
0.37894736842105264,0.8208333333333333,LR.S.newton-cholesky
0.4421052631578947,0.8208333333333333,LR.S.newton-cholesky
0.4421052631578947,0.825,LR.S.newton-cholesky
0.631578947368421,0.825,LR.S.newton-cholesky
